instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|75755,75755,BANKNIFTY26JUN58200CE,BANKNIFTY,542.55,2026-06-30,58200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75756,75756,BANKNIFTY26JUN58200PE,BANKNIFTY,1956.1,2026-06-30,58200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75757,75757,BANKNIFTY26JUN58300CE,BANKNIFTY,525.55,2026-06-30,58300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75758,75758,BANKNIFTY26JUN58300PE,BANKNIFTY,1842.55,2026-06-30,58300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75759,75759,BANKNIFTY26JUN58400CE,BANKNIFTY,426.5,2026-06-30,58400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75760,75760,BANKNIFTY26JUN58400PE,BANKNIFTY,2100.0,2026-06-30,58400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57750,57750,BANKNIFTY26JUN58500CE,BANKNIFTY,473.95,2026-06-30,58500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57751,57751,BANKNIFTY26JUN58500PE,BANKNIFTY,3464.95,2026-06-30,58500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75786,75786,BANKNIFTY26JUN58600CE,BANKNIFTY,467.35,2026-06-30,58600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75793,75793,BANKNIFTY26JUN58600PE,BANKNIFTY,2156.7,2026-06-30,58600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75794,75794,BANKNIFTY26JUN58700CE,BANKNIFTY,448.9,2026-06-30,58700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75795,75795,BANKNIFTY26JUN58700PE,BANKNIFTY,2195.5,2026-06-30,58700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75796,75796,BANKNIFTY26JUN58800CE,BANKNIFTY,419.3,2026-06-30,58800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75797,75797,BANKNIFTY26JUN58800PE,BANKNIFTY,2164.95,2026-06-30,58800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75798,75798,BANKNIFTY26JUN58900CE,BANKNIFTY,381.75,2026-06-30,58900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75799,75799,BANKNIFTY26JUN58900PE,BANKNIFTY,4132.05,2026-06-30,58900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75800,75800,BANKNIFTY26JUN59000CE,BANKNIFTY,377.35,2026-06-30,59000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75801,75801,BANKNIFTY26JUN59000PE,BANKNIFTY,3813.25,2026-06-30,59000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75802,75802,BANKNIFTY26JUN59100CE,BANKNIFTY,359.0,2026-06-30,59100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75803,75803,BANKNIFTY26JUN59100PE,BANKNIFTY,7939.15,2026-06-30,59100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75804,75804,BANKNIFTY26JUN59200CE,BANKNIFTY,666.0,2026-06-30,59200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75805,75805,BANKNIFTY26JUN59200PE,BANKNIFTY,8030.95,2026-06-30,59200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75809,75809,BANKNIFTY26JUN59300CE,BANKNIFTY,329.35,2026-06-30,59300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75810,75810,BANKNIFTY26JUN59300PE,BANKNIFTY,8122.95,2026-06-30,59300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75811,75811,BANKNIFTY26JUN59400CE,BANKNIFTY,315.25,2026-06-30,59400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75812,75812,BANKNIFTY26JUN59400PE,BANKNIFTY,8215.2,2026-06-30,59400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75813,75813,BANKNIFTY26JUN59500CE,BANKNIFTY,295.1,2026-06-30,59500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75814,75814,BANKNIFTY26JUN59500PE,BANKNIFTY,4791.1,2026-06-30,59500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75815,75815,BANKNIFTY26JUN59600CE,BANKNIFTY,283.9,2026-06-30,59600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75818,75818,BANKNIFTY26JUN59600PE,BANKNIFTY,8400.2,2026-06-30,59600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75819,75819,BANKNIFTY26JUN59700CE,BANKNIFTY,269.55,2026-06-30,59700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75821,75821,BANKNIFTY26JUN59700PE,BANKNIFTY,8493.0,2026-06-30,59700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75822,75822,BANKNIFTY26JUN59800CE,BANKNIFTY,259.9,2026-06-30,59800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75823,75823,BANKNIFTY26JUN59800PE,BANKNIFTY,8586.0,2026-06-30,59800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75824,75824,BANKNIFTY26JUN59900CE,BANKNIFTY,229.15,2026-06-30,59900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75825,75825,BANKNIFTY26JUN59900PE,BANKNIFTY,8679.15,2026-06-30,59900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57754,57754,BANKNIFTY26JUN60000CE,BANKNIFTY,231.45,2026-06-30,60000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57755,57755,BANKNIFTY26JUN60000PE,BANKNIFTY,4665.0,2026-06-30,60000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75828,75828,BANKNIFTY26JUN60100CE,BANKNIFTY,117.9,2026-06-30,60100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75829,75829,BANKNIFTY26JUN60100PE,BANKNIFTY,8866.0,2026-06-30,60100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75830,75830,BANKNIFTY26JUN60200CE,BANKNIFTY,216.6,2026-06-30,60200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75831,75831,BANKNIFTY26JUN60200PE,BANKNIFTY,8959.65,2026-06-30,60200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75832,75832,BANKNIFTY26JUN60300CE,BANKNIFTY,108.95,2026-06-30,60300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75833,75833,BANKNIFTY26JUN60300PE,BANKNIFTY,9053.45,2026-06-30,60300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75834,75834,BANKNIFTY26JUN60400CE,BANKNIFTY,104.75,2026-06-30,60400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75835,75835,BANKNIFTY26JUN60400PE,BANKNIFTY,9147.45,2026-06-30,60400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75838,75838,BANKNIFTY26JUN60500CE,BANKNIFTY,100.65,2026-06-30,60500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75839,75839,BANKNIFTY26JUN60500PE,BANKNIFTY,9241.55,2026-06-30,60500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75840,75840,BANKNIFTY26JUN60600CE,BANKNIFTY,96.7,2026-06-30,60600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75841,75841,BANKNIFTY26JUN60600PE,BANKNIFTY,9335.85,2026-06-30,60600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75842,75842,BANKNIFTY26JUN60700CE,BANKNIFTY,92.9,2026-06-30,60700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75843,75843,BANKNIFTY26JUN60700PE,BANKNIFTY,9430.25,2026-06-30,60700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75844,75844,BANKNIFTY26JUN60800CE,BANKNIFTY,89.25,2026-06-30,60800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75845,75845,BANKNIFTY26JUN60800PE,BANKNIFTY,9524.8,2026-06-30,60800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75847,75847,BANKNIFTY26JUN60900CE,BANKNIFTY,85.7,2026-06-30,60900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75848,75848,BANKNIFTY26JUN60900PE,BANKNIFTY,9619.45,2026-06-30,60900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75849,75849,BANKNIFTY26JUN61000CE,BANKNIFTY,82.3,2026-06-30,61000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75850,75850,BANKNIFTY26JUN61000PE,BANKNIFTY,5655.0,2026-06-30,61000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75853,75853,BANKNIFTY26JUN61100CE,BANKNIFTY,79.0,2026-06-30,61100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75854,75854,BANKNIFTY26JUN61100PE,BANKNIFTY,9809.15,2026-06-30,61100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75880,75880,BANKNIFTY26JUN61200CE,BANKNIFTY,131.25,2026-06-30,61200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75881,75881,BANKNIFTY26JUN61200PE,BANKNIFTY,9904.2,2026-06-30,61200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75885,75885,BANKNIFTY26JUN61300CE,BANKNIFTY,72.8,2026-06-30,61300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75886,75886,BANKNIFTY26JUN61300PE,BANKNIFTY,9999.4,2026-06-30,61300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75887,75887,BANKNIFTY26JUN61400CE,BANKNIFTY,69.85,2026-06-30,61400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75888,75888,BANKNIFTY26JUN61400PE,BANKNIFTY,10094.65,2026-06-30,61400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57758,57758,BANKNIFTY26JUN61500CE,BANKNIFTY,110.65,2026-06-30,61500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57760,57760,BANKNIFTY26JUN61500PE,BANKNIFTY,8718.0,2026-06-30,61500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75889,75889,BANKNIFTY26JUN61600CE,BANKNIFTY,64.3,2026-06-30,61600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75890,75890,BANKNIFTY26JUN61600PE,BANKNIFTY,10285.5,2026-06-30,61600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75891,75891,BANKNIFTY26JUN61700CE,BANKNIFTY,61.65,2026-06-30,61700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75892,75892,BANKNIFTY26JUN61700PE,BANKNIFTY,10381.1,2026-06-30,61700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75893,75893,BANKNIFTY26JUN61800CE,BANKNIFTY,59.15,2026-06-30,61800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75894,75894,BANKNIFTY26JUN61800PE,BANKNIFTY,10476.75,2026-06-30,61800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75895,75895,BANKNIFTY26JUN61900CE,BANKNIFTY,56.7,2026-06-30,61900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75896,75896,BANKNIFTY26JUN61900PE,BANKNIFTY,10572.55,2026-06-30,61900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75897,75897,BANKNIFTY26JUN62000CE,BANKNIFTY,78.15,2026-06-30,62000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75898,75898,BANKNIFTY26JUN62000PE,BANKNIFTY,4566.6,2026-06-30,62000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75899,75899,BANKNIFTY26JUN62100CE,BANKNIFTY,52.1,2026-06-30,62100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75900,75900,BANKNIFTY26JUN62100PE,BANKNIFTY,10764.4,2026-06-30,62100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75901,75901,BANKNIFTY26JUN62200CE,BANKNIFTY,49.95,2026-06-30,62200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75902,75902,BANKNIFTY26JUN62200PE,BANKNIFTY,10860.4,2026-06-30,62200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75903,75903,BANKNIFTY26JUN62300CE,BANKNIFTY,47.9,2026-06-30,62300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75904,75904,BANKNIFTY26JUN62300PE,BANKNIFTY,10956.55,2026-06-30,62300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75905,75905,BANKNIFTY26JUN62400CE,BANKNIFTY,45.85,2026-06-30,62400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75906,75906,BANKNIFTY26JUN62400PE,BANKNIFTY,11052.75,2026-06-30,62400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75907,75907,BANKNIFTY26JUN62500CE,BANKNIFTY,43.95,2026-06-30,62500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75908,75908,BANKNIFTY26JUN62500PE,BANKNIFTY,11149.05,2026-06-30,62500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75909,75909,BANKNIFTY26JUN62600CE,BANKNIFTY,42.1,2026-06-30,62600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75910,75910,BANKNIFTY26JUN62600PE,BANKNIFTY,11245.4,2026-06-30,62600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75911,75911,BANKNIFTY26JUN62700CE,BANKNIFTY,40.3,2026-06-30,62700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75912,75912,BANKNIFTY26JUN62700PE,BANKNIFTY,11341.85,2026-06-30,62700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75913,75913,BANKNIFTY26JUN62800CE,BANKNIFTY,38.6,2026-06-30,62800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75914,75914,BANKNIFTY26JUN62800PE,BANKNIFTY,11438.35,2026-06-30,62800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75915,75915,BANKNIFTY26JUN62900CE,BANKNIFTY,638.0,2026-06-30,62900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75918,75918,BANKNIFTY26JUN62900PE,BANKNIFTY,11534.9,2026-06-30,62900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57761,57761,BANKNIFTY26JUN63000CE,BANKNIFTY,52.05,2026-06-30,63000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57767,57767,BANKNIFTY26JUN63000PE,BANKNIFTY,7756.35,2026-06-30,63000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75933,75933,BANKNIFTY26JUN63500CE,BANKNIFTY,28.4,2026-06-30,63500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75934,75934,BANKNIFTY26JUN63500PE,BANKNIFTY,6000.0,2026-06-30,63500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|75943,75943,BANKNIFTY26JUN64000CE,BANKNIFTY,34.5,2026-06-30,64000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|75944,75944,BANKNIFTY26JUN64000PE,BANKNIFTY,12600.9,2026-06-30,64000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57770,57770,BANKNIFTY26JUN64500CE,BANKNIFTY,155.95,2026-06-30,64500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57775,57775,BANKNIFTY26JUN64500PE,BANKNIFTY,6493.65,2026-06-30,64500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|76152,76152,BANKNIFTY26JUN65000CE,BANKNIFTY,26.0,2026-06-30,65000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|76153,76153,BANKNIFTY26JUN65000PE,BANKNIFTY,13574.65,2026-06-30,65000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57778,57778,BANKNIFTY26JUN66000CE,BANKNIFTY,20.05,2026-06-30,66000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57779,57779,BANKNIFTY26JUN66000PE,BANKNIFTY,13336.45,2026-06-30,66000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57782,57782,BANKNIFTY26JUN67500CE,BANKNIFTY,17.95,2026-06-30,67500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57807,57807,BANKNIFTY26JUN67500PE,BANKNIFTY,11480.35,2026-06-30,67500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57812,57812,BANKNIFTY26JUN69000CE,BANKNIFTY,1876.8,2026-06-30,69000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57815,57815,BANKNIFTY26JUN69000PE,BANKNIFTY,12500.0,2026-06-30,69000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61625,61625,BANKNIFTY26JUL47500CE,BANKNIFTY,0.0,2026-07-28,47500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61626,61626,BANKNIFTY26JUL47500PE,BANKNIFTY,0.0,2026-07-28,47500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61635,61635,BANKNIFTY26JUL48000CE,BANKNIFTY,8254.8,2026-07-28,48000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61636,61636,BANKNIFTY26JUL48000PE,BANKNIFTY,263.9,2026-07-28,48000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61645,61645,BANKNIFTY26JUL48500CE,BANKNIFTY,7803.15,2026-07-28,48500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61648,61648,BANKNIFTY26JUL48500PE,BANKNIFTY,206.55,2026-07-28,48500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61657,61657,BANKNIFTY26JUL49000CE,BANKNIFTY,7359.35,2026-07-28,49000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61658,61658,BANKNIFTY26JUL49000PE,BANKNIFTY,353.0,2026-07-28,49000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61661,61661,BANKNIFTY26JUL49100CE,BANKNIFTY,0.0,2026-07-28,49100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61662,61662,BANKNIFTY26JUL49100PE,BANKNIFTY,0.0,2026-07-28,49100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61663,61663,BANKNIFTY26JUL49200CE,BANKNIFTY,0.0,2026-07-28,49200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61664,61664,BANKNIFTY26JUL49200PE,BANKNIFTY,0.0,2026-07-28,49200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61665,61665,BANKNIFTY26JUL49300CE,BANKNIFTY,0.0,2026-07-28,49300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61666,61666,BANKNIFTY26JUL49300PE,BANKNIFTY,0.0,2026-07-28,49300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61667,61667,BANKNIFTY26JUL49400CE,BANKNIFTY,0.0,2026-07-28,49400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61668,61668,BANKNIFTY26JUL49400PE,BANKNIFTY,0.0,2026-07-28,49400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61669,61669,BANKNIFTY26JUL49500CE,BANKNIFTY,6924.3,2026-07-28,49500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61672,61672,BANKNIFTY26JUL49500PE,BANKNIFTY,313.35,2026-07-28,49500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61673,61673,BANKNIFTY26JUL49600CE,BANKNIFTY,0.0,2026-07-28,49600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61674,61674,BANKNIFTY26JUL49600PE,BANKNIFTY,0.0,2026-07-28,49600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61675,61675,BANKNIFTY26JUL49700CE,BANKNIFTY,0.0,2026-07-28,49700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61676,61676,BANKNIFTY26JUL49700PE,BANKNIFTY,0.0,2026-07-28,49700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61677,61677,BANKNIFTY26JUL49800CE,BANKNIFTY,0.0,2026-07-28,49800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61678,61678,BANKNIFTY26JUL49800PE,BANKNIFTY,0.0,2026-07-28,49800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61679,61679,BANKNIFTY26JUL49900CE,BANKNIFTY,0.0,2026-07-28,49900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61680,61680,BANKNIFTY26JUL49900PE,BANKNIFTY,0.0,2026-07-28,49900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61681,61681,BANKNIFTY26JUL50000CE,BANKNIFTY,6499.0,2026-07-28,50000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61682,61682,BANKNIFTY26JUL50000PE,BANKNIFTY,468.9,2026-07-28,50000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61683,61683,BANKNIFTY26JUL50100CE,BANKNIFTY,0.0,2026-07-28,50100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61686,61686,BANKNIFTY26JUL50100PE,BANKNIFTY,0.0,2026-07-28,50100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61689,61689,BANKNIFTY26JUL50200CE,BANKNIFTY,0.0,2026-07-28,50200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61690,61690,BANKNIFTY26JUL50200PE,BANKNIFTY,0.0,2026-07-28,50200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61691,61691,BANKNIFTY26JUL50300CE,BANKNIFTY,0.0,2026-07-28,50300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61692,61692,BANKNIFTY26JUL50300PE,BANKNIFTY,0.0,2026-07-28,50300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61693,61693,BANKNIFTY26JUL50400CE,BANKNIFTY,6166.35,2026-07-28,50400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61694,61694,BANKNIFTY26JUL50400PE,BANKNIFTY,442.45,2026-07-28,50400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61695,61695,BANKNIFTY26JUL50500CE,BANKNIFTY,6084.3,2026-07-28,50500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61696,61696,BANKNIFTY26JUL50500PE,BANKNIFTY,458.95,2026-07-28,50500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61697,61697,BANKNIFTY26JUL50600CE,BANKNIFTY,6002.7,2026-07-28,50600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61698,61698,BANKNIFTY26JUL50600PE,BANKNIFTY,475.95,2026-07-28,50600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61699,61699,BANKNIFTY26JUL50700CE,BANKNIFTY,5921.6,2026-07-28,50700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61700,61700,BANKNIFTY26JUL50700PE,BANKNIFTY,493.4,2026-07-28,50700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61701,61701,BANKNIFTY26JUL50800CE,BANKNIFTY,5841.0,2026-07-28,50800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61702,61702,BANKNIFTY26JUL50800PE,BANKNIFTY,511.35,2026-07-28,50800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61704,61704,BANKNIFTY26JUL50900CE,BANKNIFTY,5760.85,2026-07-28,50900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61705,61705,BANKNIFTY26JUL50900PE,BANKNIFTY,529.75,2026-07-28,50900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61706,61706,BANKNIFTY26JUL51000CE,BANKNIFTY,5681.2,2026-07-28,51000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61707,61707,BANKNIFTY26JUL51000PE,BANKNIFTY,615.0,2026-07-28,51000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61708,61708,BANKNIFTY26JUL51100CE,BANKNIFTY,5602.05,2026-07-28,51100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61709,61709,BANKNIFTY26JUL51100PE,BANKNIFTY,568.05,2026-07-28,51100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61710,61710,BANKNIFTY26JUL51200CE,BANKNIFTY,5523.4,2026-07-28,51200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61711,61711,BANKNIFTY26JUL51200PE,BANKNIFTY,588.0,2026-07-28,51200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61712,61712,BANKNIFTY26JUL51300CE,BANKNIFTY,5445.25,2026-07-28,51300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61713,61713,BANKNIFTY26JUL51300PE,BANKNIFTY,608.4,2026-07-28,51300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61714,61714,BANKNIFTY26JUL51400CE,BANKNIFTY,5367.65,2026-07-28,51400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61715,61715,BANKNIFTY26JUL51400PE,BANKNIFTY,629.35,2026-07-28,51400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61716,61716,BANKNIFTY26JUL51500CE,BANKNIFTY,5290.55,2026-07-28,51500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61718,61718,BANKNIFTY26JUL51500PE,BANKNIFTY,650.85,2026-07-28,51500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61721,61721,BANKNIFTY26JUL51600CE,BANKNIFTY,5214.0,2026-07-28,51600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|61722,61722,BANKNIFTY26JUL51600PE,BANKNIFTY,672.85,2026-07-28,51600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|61723,61723,BANKNIFTY26JUL51700CE,BANKNIFTY,5137.95,2026-07-28,51700.0,0.05,30.0,OPTIDX,CE,NSE_FO
